"country_id","area","area_code","numbertype","mnc","mnci","network"
"250","Mobile - Econet",NULL,"1","4","79","Econet"
"250","Mobile - Net One",NULL,"1","1","31","Net One"
"250","Mobile - Telecel",NULL,"1","3","63","Telecel"
"3","Mobile - Unitel","93","1","2","47","Unitel"
"8","Mobile - DU","55","1","3","63","DU"
"8","Mobile - DU","58","1","3","63","DU"
"10","Mobile - Orange","95","1","10","271","Orange"
"10","Mobile - Orange","41","1","10","271","Orange"
"10","Mobile - Orange","44","1","10","271","Orange"
"10","Mobile - Vivacell","93","1","5","95","Vivacell"
"10","Mobile - Vivacell","94","1","5","95","Vivacell"
"10","Mobile - Vivacell","98","1","5","95","Vivacell"
"10","Mobile - ArmenTel/Beeline","91","1","1","31","ArmenTel/Beeline"
"10","Mobile - ArmenTel/Beeline","99","1","1","31","ArmenTel/Beeline"
"10","Mobile - ArmenTel/Beeline","97","1","1","31","ArmenTel/Beeline"

